age_group,sex,education,income_group,race_group,obesity_rate,n,reliable,obesity_rate_smoothed
70-74,Female,Did not graduate high school,200k+,Asian,0.0,2,0,0.3183320927404537
18-24,Female,Did not graduate high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
25-29,Female,Attended college or technical school,100k-200k,NHOPI,0.0097529641693893,2,0,0.31894165300104055
55-59,Male,Graduated high school,200k+,NHOPI,0.1680665119638989,2,0,0.3288362497381974
60-64,Male,Did not graduate high school,200k+,NH-Black,1.0,2,0,0.3808320927404537
45-49,Female,Did not graduate high school,35k-50k,Asian,0.9390606741083972,2,0,0.37702338487222853
50-54,Female,Did not graduate high school,100k-200k,Other/Multiracial,1.0,2,0,0.3808320927404537
80+,Female,Graduated high school,100k-200k,AIAN,0.5781520367003192,2,0,0.3544665950342237
80+,Male,Graduated high school,200k+,NHOPI,0.0,2,0,0.3183320927404537
70-74,Female,Did not graduate high school,35k-50k,Asian,0.0,2,0,0.3183320927404537
60-64,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.3107865593715201,2,0,0.3377562527011737
80+,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.3841022266151405,2,0,0.3423384819039
60-64,Female,Did not graduate high school,50k-100k,NHOPI,0.0711626704468117,2,0,0.32277975964337946
35-39,Male,Did not graduate high school,<15k,NHOPI,0.5507587116750069,2,0,0.35275451222014165
80+,Male,Did not graduate high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
80+,Male,Did not graduate high school,100k-200k,Hispanic,0.0,2,0,0.3183320927404537
18-24,Female,Did not graduate high school,100k-200k,NH-Black,0.0,2,0,0.3183320927404537
80+,Male,Did not graduate high school,100k-200k,AIAN,0.0,2,0,0.3183320927404537
80+,Male,Did not graduate high school,25k-35k,Asian,0.0060226722959414,2,0,0.31870850975895004
45-49,Female,Did not graduate high school,<15k,Asian,0.896749585431721,2,0,0.37437894182993625
70-74,Female,Did not graduate high school,100k-200k,Hispanic,0.0,2,0,0.3183320927404537
40-44,Male,Did not graduate high school,200k+,Asian,0.0,2,0,0.3183320927404537
25-29,Female,Did not graduate high school,100k-200k,Hispanic,0.0,2,0,0.3183320927404537
45-49,Female,Graduated high school,200k+,AIAN,0.0,2,0,0.3183320927404537
70-74,Female,Did not graduate high school,<15k,NHOPI,0.0,2,0,0.3183320927404537
60-64,Male,Did not graduate high school,25k-35k,Asian,0.0,2,0,0.3183320927404537
45-49,Female,Did not graduate high school,25k-35k,NHOPI,0.1368547386659247,2,0,0.326885513907074
80+,Male,Attended college or technical school,200k+,NH-Black,0.323504746450599,2,0,0.33855113939361614
45-49,Male,Graduated college or technical school,25k-35k,NHOPI,0.9753918959609436,2,0,0.3792940862380127
40-44,Male,Did not graduate high school,50k-100k,NHOPI,1.0,2,0,0.3808320927404537
60-64,Male,Attended college or technical school,200k+,NHOPI,1.0,2,0,0.3808320927404537
70-74,Male,Did not graduate high school,25k-35k,Asian,0.0934383343972192,2,0,0.3241719886402799
45-49,Male,Did not graduate high school,15k-25k,NHOPI,0.0870958075305567,2,0,0.3237755807111135
40-44,Male,Graduated college or technical school,<15k,NHOPI,1.0,2,0,0.3808320927404537
60-64,Female,Did not graduate high school,200k+,NH-Black,0.4140897636548953,2,0,0.3442127029688847
50-54,Female,Attended college or technical school,200k+,NHOPI,1.0,2,0,0.3808320927404537
18-24,Female,Graduated high school,200k+,AIAN,0.0,2,0,0.3183320927404537
70-74,Male,Did not graduate high school,200k+,Hispanic,0.0,2,0,0.3183320927404537
60-64,Male,Graduated high school,200k+,NHOPI,0.1735502976014592,2,0,0.32917898634054493
40-44,Male,Graduated college or technical school,25k-35k,NHOPI,0.5911764779510225,2,0,0.3552806226123926
70-74,Male,Did not graduate high school,15k-25k,NHOPI,0.0,2,0,0.3183320927404537
70-74,Female,Graduated high school,200k+,NHOPI,0.1687134936767923,2,0,0.3288766860952532
40-44,Female,Graduated college or technical school,15k-25k,NHOPI,1.0,2,0,0.3808320927404537
45-49,Male,Did not graduate high school,200k+,Other/Multiracial,0.1308254098696745,2,0,0.3265086808573084
40-44,Male,Did not graduate high school,<15k,NHOPI,0.1260295119423831,2,0,0.3262089372368526
60-64,Female,Graduated high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
80+,Male,Attended college or technical school,200k+,NHOPI,0.0,2,0,0.3183320927404537
40-44,Male,Did not graduate high school,100k-200k,NHOPI,0.6693930236561456,2,0,0.3601691567189628
60-64,Male,Did not graduate high school,100k-200k,Asian,0.1306055995375853,2,0,0.32649494271155277
70-74,Male,Did not graduate high school,50k-100k,NHOPI,1.0,2,0,0.3808320927404537
60-64,Female,Did not graduate high school,100k-200k,Asian,0.0,2,0,0.3183320927404537
18-24,Female,Did not graduate high school,25k-35k,Asian,0.5609553777298704,2,0,0.3533918038485706
40-44,Female,Did not graduate high school,100k-200k,NH-Black,0.7572993084342473,2,0,0.3656632995175942
40-44,Female,Did not graduate high school,100k-200k,Other/Multiracial,0.0,2,0,0.3183320927404537
60-64,Female,Graduated high school,200k+,Asian,0.0,2,0,0.3183320927404537
18-24,Male,Did not graduate high school,100k-200k,NHOPI,0.0487983101762289,2,0,0.32138198712646804
60-64,Female,Did not graduate high school,35k-50k,Asian,0.9416289454703332,2,0,0.3771839018323495
60-64,Male,Graduated college or technical school,<15k,NHOPI,0.8891010016590065,2,0,0.3739009053441416
45-49,Male,Graduated high school,200k+,NHOPI,1.0,2,0,0.3808320927404537
18-24,Female,Graduated high school,200k+,NHOPI,0.0,2,0,0.3183320927404537
18-24,Male,Graduated college or technical school,35k-50k,NHOPI,0.0,2,0,0.3183320927404537
18-24,Female,Did not graduate high school,25k-35k,NHOPI,0.6303130536684176,2,0,0.3577266585947298
70-74,Male,Did not graduate high school,35k-50k,NHOPI,1.0,2,0,0.3808320927404537
18-24,Male,Graduated college or technical school,25k-35k,NHOPI,0.0,2,0,0.3183320927404537
45-49,Female,Did not graduate high school,15k-25k,Asian,0.0,2,0,0.3183320927404537
60-64,Female,Did not graduate high school,100k-200k,AIAN,0.0,2,0,0.3183320927404537
60-64,Male,Did not graduate high school,100k-200k,NHOPI,0.0,2,0,0.3183320927404537
40-44,Female,Did not graduate high school,200k+,Asian,0.0,2,0,0.3183320927404537
60-64,Male,Did not graduate high school,200k+,Asian,0.8899248132988277,2,0,0.37395239357163046
25-29,Female,Did not graduate high school,35k-50k,Asian,0.5344294474759813,2,0,0.3517339332077025
50-54,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.9009181748117596,2,0,0.3746394786661887
30-34,Female,Did not graduate high school,25k-35k,NHOPI,1.0,2,0,0.3808320927404537
75-79,Male,Graduated high school,<15k,NHOPI,1.0,2,0,0.3808320927404537
75-79,Female,Attended college or technical school,<15k,NHOPI,0.1020938070564384,2,0,0.3247129556814811
25-29,Male,Did not graduate high school,15k-25k,NHOPI,1.0,2,0,0.3808320927404537
55-59,Male,Did not graduate high school,25k-35k,NHOPI,0.2724997558850733,2,0,0.3353633274832708
80+,Female,Attended college or technical school,100k-200k,NHOPI,0.4987501275142508,2,0,0.3495039757100944
55-59,Female,Did not graduate high school,50k-100k,NHOPI,0.9308586647240236,2,0,0.3765107592857052
30-34,Female,Did not graduate high school,200k+,Hispanic,0.0148760430805753,2,0,0.3192618454329897
35-39,Female,Did not graduate high school,200k+,NHOPI,0.2820678336396223,2,0,0.33596133234293013
25-29,Male,Did not graduate high school,100k-200k,NH-Black,0.0,2,0,0.3183320927404537
50-54,Male,Did not graduate high school,100k-200k,Asian,0.9454242467107872,2,0,0.3774211081598779
80+,Female,Attended college or technical school,200k+,Hispanic,0.9430255792323377,2,0,0.3772711914424748
55-59,Female,Did not graduate high school,50k-100k,Asian,0.6510688121200804,2,0,0.3590238934979587
75-79,Male,Did not graduate high school,50k-100k,Asian,0.0,2,0,0.3183320927404537
75-79,Male,Did not graduate high school,50k-100k,AIAN,1.0,2,0,0.3808320927404537
65-69,Male,Did not graduate high school,25k-35k,NHOPI,0.6878273219508434,2,0,0.3613213003623814
35-39,Female,Did not graduate high school,50k-100k,AIAN,0.1639652780838066,2,0,0.32857992262069163
30-34,Male,Graduated college or technical school,15k-25k,NHOPI,0.4984816598614554,2,0,0.34948719648179466
30-34,Female,Did not graduate high school,200k+,NH-Black,1.0,2,0,0.3808320927404537
75-79,Female,Attended college or technical school,25k-35k,NHOPI,0.0,2,0,0.3183320927404537
65-69,Female,Did not graduate high school,50k-100k,Asian,0.0,2,0,0.3183320927404537
75-79,Male,Did not graduate high school,35k-50k,Asian,0.9026627106452167,2,0,0.37474851215577976
35-39,Female,Did not graduate high school,50k-100k,NHOPI,1.0,2,0,0.3808320927404537
55-59,Female,Did not graduate high school,100k-200k,AIAN,0.2614643960202748,2,0,0.33467361749172087
25-29,Female,Graduated high school,200k+,Other/Multiracial,1.0,2,0,0.3808320927404537
25-29,Female,Graduated high school,200k+,NHOPI,0.823392103964546,2,0,0.3697940992382378
25-29,Female,Graduated high school,200k+,NH-Black,0.0,2,0,0.3183320927404537
25-29,Female,Graduated high school,200k+,Asian,0.0,2,0,0.3183320927404537
25-29,Male,Did not graduate high school,200k+,AIAN,0.7578717734035019,2,0,0.3656990785781726
35-39,Female,Did not graduate high school,15k-25k,Asian,0.0,2,0,0.3183320927404537
30-34,Male,Did not graduate high school,200k+,Asian,0.0,2,0,0.3183320927404537
25-29,Male,Did not graduate high school,<15k,NHOPI,1.0,2,0,0.3808320927404537
25-29,Male,Graduated high school,200k+,AIAN,0.0868755247743073,2,0,0.32376181303884793
75-79,Female,Graduated college or technical school,25k-35k,NHOPI,0.0,2,0,0.3183320927404537
75-79,Female,Graduated college or technical school,200k+,NHOPI,0.0,2,0,0.3183320927404537
30-34,Male,Did not graduate high school,<15k,Asian,0.1260386857497102,2,0,0.32620951059981057
75-79,Female,Graduated college or technical school,15k-25k,NHOPI,0.0,2,0,0.3183320927404537
25-29,Male,Graduated college or technical school,200k+,NHOPI,0.0,2,0,0.3183320927404537
50-54,Male,Did not graduate high school,200k+,Other/Multiracial,0.9592543930761166,2,0,0.378285492307711
50-54,Male,Graduated college or technical school,<15k,NHOPI,1.0,2,0,0.3808320927404537
75-79,Female,Graduated high school,100k-200k,Asian,0.0,2,0,0.3183320927404537
65-69,Male,Did not graduate high school,100k-200k,Other/Multiracial,1.0,2,0,0.3808320927404537
75-79,Male,Graduated high school,100k-200k,NHOPI,0.0,2,0,0.3183320927404537
75-79,Female,Did not graduate high school,50k-100k,AIAN,0.0,2,0,0.3183320927404537
50-54,Male,Did not graduate high school,200k+,AIAN,0.0,2,0,0.3183320927404537
30-34,Female,Did not graduate high school,15k-25k,NHOPI,1.0,2,0,0.3808320927404537
25-29,Male,Did not graduate high school,<15k,Asian,0.7621375505391117,2,0,0.3659656896491482
80+,Female,Graduated college or technical school,200k+,NHOPI,0.0,2,0,0.3183320927404537
35-39,Female,Did not graduate high school,100k-200k,AIAN,1.0,2,0,0.3808320927404537
25-29,Male,Did not graduate high school,50k-100k,NHOPI,0.0,2,0,0.3183320927404537
35-39,Female,Did not graduate high school,100k-200k,Asian,0.7920266033548686,2,0,0.36783375545013297
75-79,Female,Did not graduate high school,200k+,NH-Black,0.0,2,0,0.3183320927404537
75-79,Female,Graduated high school,200k+,Hispanic,0.0,2,0,0.3183320927404537
75-79,Female,Graduated high school,200k+,NH-Black,0.5033524496559173,2,0,0.34979162084394855
75-79,Female,Did not graduate high school,15k-25k,NHOPI,0.0,2,0,0.3183320927404537
55-59,Male,Did not graduate high school,200k+,AIAN,1.0,2,0,0.3808320927404537
75-79,Female,Graduated high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
25-29,Male,Did not graduate high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
55-59,Male,Did not graduate high school,50k-100k,NHOPI,0.3132701586332523,2,0,0.337911477655032
65-69,Female,Did not graduate high school,50k-100k,NHOPI,1.0,2,0,0.3808320927404537
65-69,Female,Graduated high school,200k+,Asian,0.0,2,0,0.3183320927404537
25-29,Female,Graduated college or technical school,200k+,NHOPI,1.0,2,0,0.3808320927404537
80+,Female,Did not graduate high school,35k-50k,NHOPI,0.0337515851260513,2,0,0.3204415668108319
65-69,Female,Did not graduate high school,200k+,NH-White,0.5993833716593666,2,0,0.35579355346916414
70-74,Male,Graduated high school,200k+,AIAN,1.0,2,0,0.3808320927404537
75-79,Male,Did not graduate high school,100k-200k,Other/Multiracial,0.0,2,0,0.3183320927404537
75-79,Male,Did not graduate high school,100k-200k,NH-Black,0.0,2,0,0.3183320927404537
80+,Female,Did not graduate high school,50k-100k,Other/Multiracial,0.3080384194895731,2,0,0.33758449395855206
30-34,Female,Did not graduate high school,50k-100k,AIAN,1.0,2,0,0.3808320927404537
65-69,Female,Did not graduate high school,200k+,Asian,0.0,2,0,0.3183320927404537
65-69,Female,Did not graduate high school,200k+,AIAN,0.0,2,0,0.3183320927404537
65-69,Female,Graduated high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
35-39,Male,Did not graduate high school,200k+,Asian,1.0,2,0,0.3808320927404537
25-29,Female,Did not graduate high school,<15k,NHOPI,1.0,2,0,0.3808320927404537
70-74,Male,Graduated high school,100k-200k,AIAN,1.0,2,0,0.3808320927404537
80+,Female,Graduated college or technical school,15k-25k,NHOPI,0.0,2,0,0.3183320927404537
55-59,Female,Did not graduate high school,25k-35k,Asian,0.7805976353398695,2,0,0.3671194449491956
70-74,Male,Graduated college or technical school,<15k,NHOPI,0.0,2,0,0.3183320927404537
75-79,Male,Attended college or technical school,200k+,Hispanic,0.0,2,0,0.3183320927404537
30-34,Female,Did not graduate high school,35k-50k,Asian,1.0,2,0,0.3808320927404537
50-54,Male,Did not graduate high school,<15k,Asian,0.0,2,0,0.3183320927404537
55-59,Female,Did not graduate high school,100k-200k,NH-Black,1.0,2,0,0.3808320927404537
65-69,Female,Did not graduate high school,200k+,Other/Multiracial,0.0,2,0,0.3183320927404537
35-39,Male,Attended college or technical school,200k+,NHOPI,1.0,2,0,0.3808320927404537
75-79,Female,Attended college or technical school,100k-200k,AIAN,0.040230593848868,2,0,0.32084650485600796
35-39,Male,Attended college or technical school,<15k,NHOPI,0.4610568301541075,2,0,0.3471481446250854
75-79,Male,Did not graduate high school,35k-50k,NHOPI,0.0,1,0,0.32860086992562965
65-69,Female,Graduated high school,200k+,AIAN,0.0,1,0,0.32860086992562965
45-49,Male,Did not graduate high school,200k+,Asian,1.0,1,0,0.36085893444175865
75-79,Male,Attended college or technical school,15k-25k,NHOPI,1.0,1,0,0.36085893444175865
30-34,Female,Graduated high school,200k+,NHOPI,0.0,1,0,0.32860086992562965
30-34,Male,Did not graduate high school,25k-35k,NHOPI,1.0,1,0,0.36085893444175865
45-49,Male,Did not graduate high school,200k+,AIAN,0.0,1,0,0.32860086992562965
18-24,Female,Graduated college or technical school,200k+,NHOPI,0.0,1,0,0.32860086992562965
45-49,Male,Did not graduate high school,200k+,NH-Black,1.0,1,0,0.36085893444175865
18-24,Female,Graduated college or technical school,200k+,AIAN,0.0,1,0,0.32860086992562965
70-74,Female,Did not graduate high school,100k-200k,Asian,0.0,1,0,0.32860086992562965
55-59,Female,Did not graduate high school,25k-35k,NHOPI,0.0,1,0,0.32860086992562965
55-59,Female,Did not graduate high school,200k+,Asian,0.0,1,0,0.32860086992562965
80+,Male,Graduated college or technical school,15k-25k,NHOPI,0.0,1,0,0.32860086992562965
75-79,Female,Graduated high school,200k+,Asian,0.0,1,0,0.32860086992562965
80+,Male,Graduated high school,100k-200k,NHOPI,0.0,1,0,0.32860086992562965
65-69,Male,Attended college or technical school,200k+,AIAN,0.0,1,0,0.32860086992562965
30-34,Female,Did not graduate high school,<15k,Asian,0.0,1,0,0.32860086992562965
75-79,Male,Attended college or technical school,200k+,AIAN,1.0,1,0,0.36085893444175865
55-59,Female,Did not graduate high school,200k+,Other/Multiracial,0.0,1,0,0.32860086992562965
45-49,Female,Graduated college or technical school,25k-35k,NHOPI,0.0,1,0,0.32860086992562965
30-34,Male,Did not graduate high school,<15k,NHOPI,1.0,1,0,0.36085893444175865
18-24,Female,Graduated college or technical school,<15k,NHOPI,0.0,1,0,0.32860086992562965
75-79,Male,Did not graduate high school,25k-35k,NHOPI,0.0,1,0,0.32860086992562965
30-34,Male,Attended college or technical school,<15k,NHOPI,0.0,1,0,0.32860086992562965
18-24,Female,Attended college or technical school,200k+,AIAN,0.0,1,0,0.32860086992562965
70-74,Female,Did not graduate high school,200k+,AIAN,0.0,1,0,0.32860086992562965
70-74,Female,Graduated high school,200k+,AIAN,0.0,1,0,0.32860086992562965
50-54,Male,Graduated college or technical school,15k-25k,NHOPI,1.0,1,0,0.36085893444175865
70-74,Female,Did not graduate high school,100k-200k,NHOPI,0.0,1,0,0.32860086992562965
75-79,Male,Graduated college or technical school,200k+,NHOPI,0.0,1,0,0.32860086992562965
18-24,Female,Attended college or technical school,200k+,NHOPI,0.0,1,0,0.32860086992562965
70-74,Female,Graduated college or technical school,15k-25k,NHOPI,0.0,1,0,0.32860086992562965
