_STATE,state_code,age_group,sex,education,income_group,race_group,observed,n,predicted,residual
53.0,47,65-69,Female,Graduated college or technical school,15k-25k,NH-White,0.4385819259387258,69.0,0.32181564467937396,0.11676628125935185
53.0,47,65-69,Female,Graduated college or technical school,200k+,NH-White,0.09048967642035918,102.0,0.2214772680385394,-0.13098759161818022
53.0,47,65-69,Female,Graduated college or technical school,25k-35k,NH-White,0.38826376016867936,91.0,0.3240740394480202,0.06418972072065915
53.0,47,65-69,Female,Graduated college or technical school,35k-50k,NH-White,0.3369772488586553,173.0,0.3180234701301991,0.018953778728456216
53.0,47,65-69,Female,Graduated college or technical school,50k-100k,NH-White,0.2490090940330819,724.0,0.3120381855840857,-0.06302909155100378
53.0,47,65-69,Female,Graduated college or technical school,<15k,NH-White,0.3498477202922619,42.0,0.31602770788147677,0.03382001241078514
53.0,47,65-69,Female,Graduated high school,100k-200k,NH-White,0.25893956806780144,40.0,0.36712636742341764,-0.1081867993556162
53.0,47,65-69,Female,Graduated high school,15k-25k,NH-White,0.45712994248305244,78.0,0.3982192374107452,0.05891070507230722
53.0,47,65-69,Female,Graduated high school,25k-35k,NH-White,0.4011453740237002,96.0,0.40069701463577634,0.000448359387923869
53.0,47,65-69,Female,Graduated high school,35k-50k,NH-White,0.28187257123842874,92.0,0.39404986333639763,-0.1121772920979689
53.0,47,65-69,Female,Graduated high school,50k-100k,NH-White,0.2986572233937217,193.0,0.3874466335760635,-0.08878941018234182
53.0,47,65-69,Female,Graduated high school,<15k,NH-White,0.22659718508857624,45.0,0.3918511317944814,-0.16525394670590515
53.0,47,65-69,Male,Attended college or technical school,100k-200k,NH-White,0.4336477971940764,171.0,0.34544741234430865,0.08820038484976778
53.0,47,65-69,Male,Attended college or technical school,15k-25k,NH-White,0.3274588019237076,70.0,0.3757944632936946,-0.048335661369987015
53.0,47,65-69,Male,Attended college or technical school,200k+,NH-White,0.2735979510911334,33.0,0.26520756627714476,0.008390384813988627
53.0,47,65-69,Male,Attended college or technical school,25k-35k,NH-White,0.49893777686062124,103.0,0.3782204053409777,0.12071737151964357
53.0,47,65-69,Male,Attended college or technical school,35k-50k,NH-White,0.47498366311016005,132.0,0.37171485083834754,0.1032688122718125
53.0,47,65-69,Male,Attended college or technical school,50k-100k,NH-White,0.428516121044417,399.0,0.3652602873033791,0.06325583374103788
53.0,47,65-69,Male,Attended college or technical school,<15k,NH-White,0.4272622388460241,41.0,0.36956473661330713,0.05769750223271697
53.0,47,65-69,Male,Graduated college or technical school,100k-200k,NH-White,0.29029690191118074,524.0,0.27600546251082253,0.014291439400358208
53.0,47,65-69,Male,Graduated college or technical school,15k-25k,NH-White,0.2698537534206721,45.0,0.3030767891874319,-0.033223035766759834
53.0,47,65-69,Male,Graduated college or technical school,200k+,NH-White,0.21359802361131275,184.0,0.20679939334535652,0.006798630265956229
53.0,47,65-69,Male,Graduated college or technical school,25k-35k,NH-White,0.19750257760848514,73.0,0.305262872783621,-0.10776029517513588
53.0,47,65-69,Male,Graduated college or technical school,35k-50k,NH-White,0.29121916701922373,100.0,0.2994079419851042,-0.008188774965880441
53.0,47,65-69,Male,Graduated college or technical school,50k-100k,NH-White,0.27205517948822777,551.0,0.2936221651812322,-0.021566985693004415
53.0,47,65-69,Male,Graduated high school,100k-200k,NH-White,0.42053508848719173,87.0,0.3470994745108158,0.07343561397637594
53.0,47,65-69,Male,Graduated high school,15k-25k,NH-White,0.33811069632074975,85.0,0.37750795342612886,-0.03939725710537911
53.0,47,65-69,Male,Graduated high school,25k-35k,NH-White,0.29809084372021033,80.0,0.3799382240927004,-0.08184738037249006
53.0,47,65-69,Male,Graduated high school,35k-50k,NH-White,0.32783149956818153,121.0,0.3734208674799325,-0.045589367911750944
53.0,47,65-69,Male,Graduated high school,50k-100k,NH-White,0.39366527643416277,277.0,0.366953982131088,0.026711294303074784
53.0,47,65-69,Male,Graduated high school,<15k,NH-White,0.20777871973315876,39.0,0.37126671640723885,-0.1634879966740801
53.0,47,70-74,Female,Attended college or technical school,100k-200k,NH-White,0.307527050721116,106.0,0.3415021929568201,-0.03397514223570408
53.0,47,70-74,Female,Attended college or technical school,15k-25k,NH-White,0.42580806435472546,114.0,0.3716994748382635,0.05410858951646197
53.0,47,70-74,Female,Attended college or technical school,25k-35k,NH-White,0.41732453314718404,159.0,0.37411482550258474,0.043209707644599304
53.0,47,70-74,Female,Attended college or technical school,35k-50k,NH-White,0.3544589170247796,221.0,0.36763813476102586,-0.013179217736246251
53.0,47,70-74,Female,Attended college or technical school,50k-100k,NH-White,0.34026143772856327,424.0,0.36121366233295826,-0.020952224604394998
53.0,47,70-74,Female,Attended college or technical school,<15k,NH-White,0.5169027160824132,44.0,0.3654978835490335,0.15140483253337972
53.0,47,70-74,Female,Graduated college or technical school,100k-200k,NH-White,0.22791684541942195,386.0,0.2725231178229273,-0.04460627240350537
53.0,47,70-74,Female,Graduated college or technical school,15k-25k,NH-White,0.34699617523902565,74.0,0.2993941316847402,0.047602043554285434
53.0,47,70-74,Female,Graduated college or technical school,200k+,NH-White,0.16252355387456155,70.0,0.20394425192296142,-0.04142069804839987
53.0,47,70-74,Female,Graduated college or technical school,25k-35k,NH-White,0.37011403053245817,116.0,0.3015651463968857,0.06854888413557247
53.0,47,70-74,Female,Graduated college or technical school,35k-50k,NH-White,0.35805788988336407,220.0,0.29575094611299885,0.06230694377036522
53.0,47,70-74,Female,Graduated college or technical school,50k-100k,NH-White,0.2551681419887961,774.0,0.29000658464617063,-0.03483844265737451
53.0,47,70-74,Female,Graduated high school,100k-200k,NH-White,0.19091788261895026,31.0,0.3431452787716772,-0.15222739615272696
53.0,47,70-74,Female,Graduated high school,15k-25k,NH-White,0.3364921143432969,70.0,0.3734054628515753,-0.036913348508278376
53.0,47,70-74,Female,Graduated high school,25k-35k,NH-White,0.407313790394917,91.0,0.3758252681867382,0.03148852220817877
53.0,47,70-74,Female,Graduated high school,35k-50k,NH-White,0.4585999647139329,124.0,0.3693364398686923,0.08926352484524058
53.0,47,70-74,Female,Graduated high school,50k-100k,NH-White,0.3737762910431716,160.0,0.3628993210857251,0.010876969957446525
53.0,47,70-74,Male,Attended college or technical school,100k-200k,NH-White,0.33295485180305306,146.0,0.32216156055025097,0.010793291252802095
53.0,47,70-74,Male,Attended college or technical school,15k-25k,NH-White,0.3713708804571985,79.0,0.3515616949443306,0.01980918551286792
53.0,47,70-74,Male,Attended college or technical school,25k-35k,NH-White,0.3875062140319492,129.0,0.3539198996065797,0.03358631442536947
53.0,47,70-74,Male,Attended college or technical school,35k-50k,NH-White,0.4161355861330473,158.0,0.347598657891109,0.0685369282419383
53.0,47,70-74,Male,Attended college or technical school,50k-100k,NH-White,0.351440381832091,402.0,0.34133535025895656,0.010105031573134415
53.0,47,70-74,Male,Attended college or technical school,<15k,NH-White,0.26961232139299424,36.0,0.3455113267692749,-0.07589900537628064
53.0,47,70-74,Male,Graduated college or technical school,100k-200k,NH-White,0.23489885881140787,543.0,0.2555728512620957,-0.02067399245068785
53.0,47,70-74,Male,Graduated college or technical school,15k-25k,NH-White,0.24956256985032899,39.0,0.28141908859148823,-0.031856518741159245
53.0,47,70-74,Male,Graduated college or technical school,200k+,NH-White,0.18192967261031784,150.0,0.19014454181339954,-0.008214869203081704
53.0,47,70-74,Male,Graduated college or technical school,25k-35k,NH-White,0.29966691887671487,72.0,0.2835125055889118,0.016154413287803093
53.0,47,70-74,Male,Graduated college or technical school,35k-50k,NH-White,0.3770021867079906,179.0,0.27790786972400794,0.09909431698398269
53.0,47,70-74,Male,Graduated college or technical school,50k-100k,NH-White,0.2935250146438693,726.0,0.2723760357661831,0.021148978877686242
53.0,47,70-74,Male,Graduated high school,100k-200k,NH-White,0.35417560382726315,39.0,0.32375734308018367,0.030418260747079484
53.0,47,70-74,Male,Graduated high school,15k-25k,NH-White,0.38816650954724047,65.0,0.3532272182279659,0.03493929131927459
53.0,47,70-74,Male,Graduated high school,25k-35k,NH-White,0.27397688855644514,78.0,0.3555904683878932,-0.08161357983144807
53.0,47,70-74,Male,Graduated high school,35k-50k,NH-White,0.4418574194485958,110.0,0.34925551863515586,0.09260190081343994
53.0,47,70-74,Male,Graduated high school,50k-100k,NH-White,0.338532568305614,169.0,0.342978051441137,-0.0044454831355230096
53.0,47,75-79,Female,Attended college or technical school,100k-200k,NH-White,0.26066830740536295,57.0,0.2998680689785164,-0.03919976157315347
53.0,47,75-79,Female,Attended college or technical school,15k-25k,NH-White,0.33716841499737876,103.0,0.3282188463891162,0.00894956860826257
53.0,47,75-79,Female,Attended college or technical school,25k-35k,NH-White,0.3377809236315708,142.0,0.33050027821088535,0.007280645420685461
53.0,47,75-79,Female,Attended college or technical school,35k-50k,NH-White,0.34377041889933785,187.0,0.32438730914859887,0.01938310975073898
53.0,47,75-79,Female,Attended college or technical school,50k-100k,NH-White,0.3416151708761255,294.0,0.3183381622245169,0.02327700865160859
53.0,47,75-79,Female,Attended college or technical school,<15k,NH-White,0.39120221204969613,30.0,0.3223704884515735,0.06883172359812262
53.0,47,75-79,Female,Graduated college or technical school,100k-200k,NH-White,0.21895348960968547,259.0,0.2362810503379264,-0.01732756072824093
53.0,47,75-79,Female,Graduated college or technical school,15k-25k,NH-White,0.2940157247735261,40.0,0.2608599568187485,0.03315576795477759
53.0,47,75-79,Female,Graduated college or technical school,200k+,NH-White,0.18425300303158407,30.0,0.1746329824104271,0.009620020621156966
53.0,47,75-79,Female,Graduated college or technical school,25k-35k,NH-White,0.45338119646809055,101.0,0.2628563823124395,0.19052481415565103
53.0,47,75-79,Female,Graduated college or technical school,35k-50k,NH-White,0.22417040211433523,191.0,0.25751332590059284,-0.03334292378625761
53.0,47,75-79,Female,Graduated college or technical school,50k-100k,NH-White,0.25403562625836423,546.0,0.25224563893057667,0.0017899873277875678
53.0,47,75-79,Female,Graduated high school,100k-200k,NH-White,0.4523811226124848,30.0,0.30140252574900456,0.15097859686348025
53.0,47,75-79,Female,Graduated high school,15k-25k,NH-White,0.262756658430716,72.0,0.3298300332058257,-0.06707337477510972
53.0,47,75-79,Female,Graduated high school,25k-35k,NH-White,0.2794959419341019,110.0,0.3321171275719514,-0.05262118563784951
53.0,47,75-79,Female,Graduated high school,35k-50k,NH-White,0.21946789778787323,97.0,0.32598881445777667,-0.10652091666990343
53.0,47,75-79,Female,Graduated high school,50k-100k,NH-White,0.3055709211881366,136.0,0.31992394469401225,-0.01435302350587564
53.0,47,75-79,Female,Graduated high school,<15k,NH-White,0.21904252994799825,35.0,0.3239668112578826,-0.10492428130988438
53.0,47,75-79,Male,Attended college or technical school,100k-200k,NH-White,0.30923977242501954,81.0,0.28187601966928144,0.027363752755738102
53.0,47,75-79,Male,Attended college or technical school,15k-25k,NH-White,0.20782680096014006,38.0,0.30927717479427097,-0.10145037383413091
53.0,47,75-79,Male,Attended college or technical school,25k-35k,NH-White,0.3635280822655074,63.0,0.3114879926693347,0.052040089596172734
53.0,47,75-79,Male,Attended college or technical school,35k-50k,NH-White,0.3318181914698597,151.0,0.30556617892344745,0.02625201254641224
53.0,47,75-79,Male,Attended college or technical school,50k-100k,NH-White,0.3824513667841961,269.0,0.29971230893238454,0.08273905785181157
53.0,47,75-79,Male,Graduated college or technical school,100k-200k,NH-White,0.2125423683284224,432.0,0.22090046664408886,-0.008358098315666446
53.0,47,75-79,Male,Graduated college or technical school,200k+,NH-White,0.16277129339926402,112.0,0.16241195491118063,0.00035933848808339386
53.0,47,75-79,Male,Graduated college or technical school,25k-35k,NH-White,0.31948377938368533,74.0,0.24630379703293648,0.07317998235074885
53.0,47,75-79,Male,Graduated college or technical school,35k-50k,NH-White,0.32266009049590555,157.0,0.24118711566402445,0.0814729748318811
53.0,47,75-79,Male,Graduated college or technical school,50k-100k,NH-White,0.2443553499276194,587.0,0.2361471788991454,0.008208171028473987
53.0,47,75-79,Male,Graduated high school,15k-25k,NH-White,0.25649395754151155,40.0,0.3108384029033096,-0.054344445361798055
53.0,47,75-79,Male,Graduated high school,25k-35k,NH-White,0.29054055646242666,63.0,0.31305532284953747,-0.022514766387110807
53.0,47,75-79,Male,Graduated high school,35k-50k,NH-White,0.44444806900184897,75.0,0.3071170032719934,0.13733106572985554
53.0,47,75-79,Male,Graduated high school,50k-100k,NH-White,0.35025810117710976,128.0,0.30124631160549253,0.049011789571617226
53.0,47,80+,Female,Attended college or technical school,100k-200k,NH-White,0.13377215916995164,44.0,0.20176174363952581,-0.06798958446957418
53.0,47,80+,Female,Attended college or technical school,15k-25k,NH-White,0.28579613449874985,141.0,0.2238020806133831,0.061994053885366746
53.0,47,80+,Female,Attended college or technical school,25k-35k,NH-White,0.289959614752542,208.0,0.22560145786508465,0.06435815688745736
53.0,47,80+,Female,Attended college or technical school,35k-50k,NH-White,0.2867879009336521,209.0,0.22078885944134302,0.06599904149230906
53.0,47,80+,Female,Attended college or technical school,50k-100k,NH-White,0.18864090924028443,221.0,0.21605380793377224,-0.027412898693487814
53.0,47,80+,Female,Attended college or technical school,<15k,NH-White,0.5153310276055242,31.0,0.2192071594910593,0.2961238681144649
53.0,47,80+,Female,Did not graduate high school,15k-25k,NH-White,0.29724211486304203,43.0,0.21185339225396463,0.0853887226090774
53.0,47,80+,Female,Graduated college or technical school,100k-200k,NH-White,0.11867230877873014,120.0,0.15439066606377255,-0.03571835728504241
53.0,47,80+,Female,Graduated college or technical school,15k-25k,NH-White,0.174041767743597,46.0,0.17237367136595744,0.0016680963776395663
53.0,47,80+,Female,Graduated college or technical school,25k-35k,NH-White,0.26076220606040096,132.0,0.1738521745870946,0.08691003147330637
53.0,47,80+,Female,Graduated college or technical school,35k-50k,NH-White,0.18499179903280852,201.0,0.16990130743547688,0.01509049159733164
53.0,47,80+,Female,Graduated college or technical school,50k-100k,NH-White,0.14676402044455192,438.0,0.16602506424644878,-0.01926104380189686
53.0,47,80+,Female,Graduated high school,15k-25k,NH-White,0.36931715834458045,147.0,0.22507242846219483,0.14424472988238562
53.0,47,80+,Female,Graduated high school,25k-35k,NH-White,0.21346443672963644,202.0,0.2268790339581299,-0.013414597228493447
53.0,47,80+,Female,Graduated high school,35k-50k,NH-White,0.2177826097277226,192.0,0.22204699646159762,-0.004264386733875025
53.0,47,80+,Female,Graduated high school,50k-100k,NH-White,0.24847405562323258,144.0,0.21729248715160707,0.03118156847162551
53.0,47,80+,Female,Graduated high school,<15k,NH-White,0.4452801548019892,37.0,0.22045883343829217,0.224821321363697
53.0,47,80+,Male,Attended college or technical school,100k-200k,NH-White,0.26231740465448716,67.0,0.18807482100316766,0.0742425836513195
