age_group,sex,education,income_group,race_group,predicted,observed,n,reliable
25-29,Male,Graduated high school,100k-200k,Hispanic,0.33324246147179964,0.3600386939112309,152,1
50-54,Female,Did not graduate high school,50k-100k,NH-White,0.4468588819144653,0.4047629107332397,152,1
25-29,Male,Graduated high school,<15k,Hispanic,0.356887023937459,0.3923128853781771,152,1
60-64,Male,Graduated high school,35k-50k,Hispanic,0.44448746833264424,0.4123346024830167,151,1
60-64,Male,Attended college or technical school,15k-25k,Hispanic,0.44698073932547616,0.4142893794188522,151,1
60-64,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.33299522897616995,0.414509908922269,151,1
45-49,Male,Did not graduate high school,<15k,NH-White,0.4249286618215953,0.3792963670053496,151,1
30-34,Male,Did not graduate high school,35k-50k,NH-White,0.3593041043566376,0.3191511284429195,151,1
55-59,Male,Attended college or technical school,25k-35k,NH-Black,0.5247668898614619,0.4233276936621504,151,1
18-24,Male,Attended college or technical school,35k-50k,NH-Black,0.27216026837339335,0.2085275867143641,150,1
45-49,Male,Graduated high school,100k-200k,Hispanic,0.4541988969114649,0.4786137679063644,150,1
25-29,Male,Graduated college or technical school,35k-50k,Asian,0.11525577466972331,0.1694142164153957,150,1
25-29,Female,Graduated high school,15k-25k,NH-Black,0.43360728325081127,0.4615802155511989,150,1
30-34,Female,Graduated college or technical school,25k-35k,NH-Black,0.41015699556234025,0.5392585891451546,150,1
50-54,Male,Attended college or technical school,35k-50k,NH-Black,0.5378726606515,0.6301555447452779,150,1
65-69,Female,Graduated college or technical school,35k-50k,Hispanic,0.3603355109918278,0.3106603919060883,150,1
35-39,Female,Did not graduate high school,25k-35k,NH-White,0.4132773568870051,0.369350580279047,149,1
35-39,Male,Graduated college or technical school,25k-35k,Hispanic,0.3669892136213244,0.4556846022311742,149,1
70-74,Male,Graduated college or technical school,35k-50k,NH-Black,0.36426658626331043,0.2757327161122082,149,1
45-49,Female,Attended college or technical school,15k-25k,NH-Black,0.5585562959784123,0.6843368859614344,149,1
55-59,Female,Graduated college or technical school,50k-100k,Asian,0.1783393909235339,0.0580871651929818,149,1
40-44,Male,Graduated high school,15k-25k,NH-Black,0.5171531503247163,0.3975598008380051,149,1
35-39,Male,Attended college or technical school,15k-25k,Hispanic,0.4424004333055246,0.3305744443749845,148,1
50-54,Male,Graduated college or technical school,35k-50k,Hispanic,0.4060212585573913,0.3826879661394647,148,1
30-34,Male,Graduated high school,50k-100k,Other/Multiracial,0.3786558587479898,0.3350829903326092,148,1
65-69,Male,Graduated college or technical school,35k-50k,NH-Black,0.38875808964273606,0.4078970979597434,147,1
45-49,Female,Graduated high school,200k+,NH-White,0.34939963398277635,0.2466966232177698,147,1
35-39,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.4250094352392019,0.433904761247063,147,1
40-44,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.4457933100162422,0.4411676856918085,147,1
65-69,Male,Did not graduate high school,<15k,NH-Black,0.44828830375344697,0.4340064505382656,146,1
60-64,Female,Graduated high school,50k-100k,Hispanic,0.45916817910178337,0.4903431543876279,146,1
25-29,Male,Graduated college or technical school,25k-35k,Asian,0.11811214720256875,0.0885656391145287,146,1
55-59,Female,Graduated college or technical school,15k-25k,Hispanic,0.41181849422094435,0.3144727597780477,146,1
40-44,Male,Graduated college or technical school,25k-35k,Hispanic,0.3868486132618642,0.2811692525389798,145,1
70-74,Male,Graduated high school,<15k,NH-Black,0.44157207791390024,0.1900535707118395,145,1
45-49,Male,Graduated high school,<15k,Hispanic,0.4802334814025729,0.4445698754296636,144,1
55-59,Male,Did not graduate high school,100k-200k,NH-White,0.3853850166144575,0.4431941913954592,144,1
30-34,Female,Graduated college or technical school,200k+,Hispanic,0.25126881619103825,0.186548194928259,144,1
60-64,Female,Graduated college or technical school,15k-25k,NH-Black,0.4398680980346431,0.581850491414723,144,1
80+,Male,Did not graduate high school,<15k,Hispanic,0.22502736972144638,0.2695183660726341,144,1
45-49,Male,Graduated high school,15k-25k,NH-Black,0.5388394597788008,0.2882365342510813,144,1
65-69,Male,Attended college or technical school,35k-50k,Hispanic,0.41658844033359704,0.4413045656042415,144,1
80+,Male,Attended college or technical school,50k-100k,NH-Black,0.27355334452698676,0.1585268301178124,144,1
45-49,Female,Attended college or technical school,100k-200k,NH-Black,0.5260149250380841,0.4612037807534932,144,1
35-39,Male,Graduated high school,<15k,Hispanic,0.4376513901876291,0.2777346949267101,143,1
55-59,Male,Graduated high school,100k-200k,NH-Black,0.49124601625785336,0.4480307914298164,143,1
50-54,Male,Attended college or technical school,15k-25k,Hispanic,0.49022736078407325,0.3094026299626785,143,1
80+,Female,Did not graduate high school,50k-100k,NH-White,0.2117225663027727,0.2680142894193312,143,1
65-69,Female,Attended college or technical school,35k-50k,Hispanic,0.437852366803351,0.3288567240114443,143,1
70-74,Male,Graduated college or technical school,100k-200k,Hispanic,0.2933655616208259,0.2473602048913017,143,1
75-79,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.25041328218845144,0.2474564806674362,142,1
35-39,Male,Did not graduate high school,100k-200k,NH-White,0.3592016939794271,0.2225914485491503,142,1
35-39,Male,Did not graduate high school,35k-50k,NH-White,0.38579897135100294,0.3198697708548453,142,1
65-69,Male,Graduated high school,50k-100k,Hispanic,0.41164833708295134,0.4761661988672593,142,1
60-64,Male,Graduated college or technical school,35k-50k,NH-Black,0.41435973947793975,0.2810005661019508,142,1
45-49,Male,Graduated college or technical school,35k-50k,Hispanic,0.401028563023534,0.5015653769084434,142,1
35-39,Female,Did not graduate high school,35k-50k,Hispanic,0.4423205232221402,0.4695308262315937,142,1
40-44,Male,Did not graduate high school,15k-25k,NH-White,0.4102160548829157,0.4013031304349582,142,1
55-59,Male,Attended college or technical school,35k-50k,Hispanic,0.46586860762683197,0.5511733580460758,142,1
35-39,Female,Did not graduate high school,<15k,NH-White,0.4043750753501649,0.5444599334324357,142,1
80+,Male,Graduated college or technical school,50k-100k,Asian,0.06676597860919033,0.092264924985598,141,1
60-64,Female,Attended college or technical school,100k-200k,NH-Black,0.4877816749170376,0.4272675581330695,141,1
25-29,Female,Attended college or technical school,<15k,Hispanic,0.37537124814404726,0.4248485395778784,141,1
25-29,Female,Graduated college or technical school,35k-50k,Asian,0.12444024904099141,0.0610424970362787,141,1
65-69,Female,Attended college or technical school,<15k,Hispanic,0.4355937366784539,0.2494941890632088,141,1
50-54,Male,Attended college or technical school,25k-35k,NH-Black,0.5447374292644555,0.5106795352033184,140,1
18-24,Female,Graduated college or technical school,100k-200k,Asian,0.06467803914840364,0.0787188357117887,140,1
25-29,Male,Attended college or technical school,<15k,NH-White,0.3224444406918545,0.3300035641001174,139,1
45-49,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.3678227876871724,0.299948066617958,139,1
25-29,Male,Graduated college or technical school,15k-25k,Hispanic,0.2903347193355159,0.17297305349491,139,1
70-74,Female,Did not graduate high school,<15k,NH-Black,0.4439821129531062,0.4872956405645926,139,1
65-69,Male,Graduated high school,35k-50k,Hispanic,0.4183564509349142,0.4193139970788545,138,1
40-44,Female,Graduated college or technical school,25k-35k,NH-Black,0.45874402879091236,0.6803169233053574,138,1
18-24,Female,Graduated high school,50k-100k,Other/Multiracial,0.22471725017861457,0.1528195613295169,138,1
60-64,Male,Graduated college or technical school,200k+,Hispanic,0.25983621569826465,0.2041173189102869,138,1
55-59,Male,Graduated college or technical school,50k-100k,Other/Multiracial,0.3540849098179678,0.3176759650189779,138,1
75-79,Female,Attended college or technical school,200k+,NH-White,0.2343591762927298,0.2617180764133289,138,1
70-74,Male,Graduated high school,200k+,NH-White,0.25486918167421635,0.3551641003574247,138,1
60-64,Male,Attended college or technical school,35k-50k,Hispanic,0.4426931986524651,0.4318295532098461,138,1
25-29,Female,Graduated college or technical school,25k-35k,NH-Black,0.3570573591232962,0.4403202959243127,137,1
40-44,Male,Attended college or technical school,25k-35k,NH-Black,0.5179068636456643,0.4085105985413084,137,1
45-49,Male,Attended college or technical school,25k-35k,Hispanic,0.4876157075652453,0.5794236914241689,137,1
80+,Female,Graduated college or technical school,50k-100k,Asian,0.07240631514718594,0.0331197282822458,137,1
45-49,Female,Graduated college or technical school,25k-35k,NH-Black,0.48041864183588956,0.6962475478463911,137,1
30-34,Female,Graduated high school,50k-100k,NH-Black,0.478177888332563,0.552552043216826,137,1
18-24,Male,Graduated college or technical school,25k-35k,Hispanic,0.1840895490941473,0.2122638431227559,137,1
45-49,Male,Did not graduate high school,15k-25k,NH-White,0.43142765830989777,0.5162429051210291,137,1
60-64,Female,Graduated college or technical school,50k-100k,AIAN,0.38901595723459953,0.3494940766801975,136,1
35-39,Male,Attended college or technical school,25k-35k,NH-Black,0.49677662641524717,0.3575399894022326,136,1
35-39,Male,Graduated high school,35k-50k,NH-Black,0.4916826053025246,0.3985739654163879,136,1
35-39,Female,Graduated college or technical school,25k-35k,NH-Black,0.4378339760451794,0.5309962397254212,136,1
30-34,Female,Did not graduate high school,<15k,NH-White,0.3773903422749597,0.5746530419600403,136,1
55-59,Female,Graduated college or technical school,200k+,Hispanic,0.2960315289519676,0.1973859312782303,136,1
30-34,Male,Graduated college or technical school,35k-50k,NH-Black,0.3827504348427586,0.3505340833343168,136,1
18-24,Male,Did not graduate high school,<15k,Hispanic,0.21903593790623335,0.1805350363591555,136,1
70-74,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.37880961711687167,0.4793830819704909,135,1
60-64,Male,Attended college or technical school,25k-35k,Hispanic,0.4495252626618236,0.4071749391560964,135,1
70-74,Female,Attended college or technical school,15k-25k,Hispanic,0.4165725002433738,0.4861592553182532,135,1
65-69,Male,Graduated high school,<15k,Hispanic,0.4161238262348094,0.2811239629186477,135,1
18-24,Female,Did not graduate high school,50k-100k,NH-White,0.2059905430412579,0.1516706834044266,135,1
65-69,Female,Graduated college or technical school,15k-25k,Hispanic,0.364348017052714,0.3731788030469378,135,1
55-59,Female,Graduated college or technical school,25k-35k,NH-Black,0.4655774964545308,0.5239454796909156,135,1
55-59,Female,Did not graduate high school,<15k,NH-Black,0.5198287040197916,0.6120696412994132,135,1
75-79,Female,Graduated college or technical school,50k-100k,Asian,0.1167483563598454,0.0934907878069914,135,1
55-59,Male,Attended college or technical school,15k-25k,Hispanic,0.47019105250504833,0.3781518891728709,135,1
50-54,Female,Graduated college or technical school,25k-35k,NH-Black,0.48559750526918805,0.5594866416907738,135,1
55-59,Female,Did not graduate high school,35k-50k,NH-White,0.4338824766228548,0.413335304714651,135,1
70-74,Female,Attended college or technical school,<15k,NH-Black,0.4612907773782086,0.5738229503711323,134,1
18-24,Male,Graduated high school,25k-35k,Asian,0.09240716609172595,0.2082900943595807,134,1
80+,Male,Graduated high school,25k-35k,NH-Black,0.2861674557666965,0.1596158370343009,134,1
30-34,Male,Graduated college or technical school,<15k,NH-White,0.30115638069664336,0.3351049708403237,134,1
18-24,Male,Attended college or technical school,25k-35k,NH-Black,0.2776762786203174,0.1577368375401671,134,1
35-39,Female,Graduated high school,50k-100k,NH-Black,0.5064999884853411,0.6135777943534587,134,1
50-54,Male,Graduated high school,100k-200k,Hispanic,0.4593451810273066,0.4353701830374025,134,1
18-24,Male,Attended college or technical school,<15k,Hispanic,0.23123711200703298,0.2014906569847903,134,1
55-59,Female,Graduated college or technical school,200k+,Asian,0.11991805203583918,0.0146858712822162,133,1
55-59,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.4525953393857663,0.5398811375930526,133,1
30-34,Male,Did not graduate high school,25k-35k,NH-White,0.36569552267908273,0.3611057033986642,133,1
75-79,Female,Did not graduate high school,15k-25k,Hispanic,0.35495030642458897,0.3379994501790921,133,1
30-34,Male,Graduated college or technical school,15k-25k,Hispanic,0.338757257307794,0.4713498857460148,133,1
25-29,Male,Graduated college or technical school,35k-50k,NH-Black,0.3312006754269752,0.3409361225395255,133,1
50-54,Male,Attended college or technical school,50k-100k,Other/Multiracial,0.45095546572363165,0.6022146747817759,133,1
75-79,Male,Attended college or technical school,35k-50k,NH-Black,0.3956898622894136,0.2630863079268379,133,1
18-24,Male,Did not graduate high school,35k-50k,Hispanic,0.2206125362032912,0.2275891600475032,133,1
70-74,Female,Graduated college or technical school,15k-25k,NH-Black,0.3887425033738038,0.4860888185276577,132,1
40-44,Male,Graduated high school,50k-100k,Other/Multiracial,0.42621228773049524,0.3581605544249178,132,1
18-24,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.2234517447854377,0.2284076846970151,132,1
45-49,Male,Attended college or technical school,25k-35k,NH-Black,0.5395894659802437,0.3775677932615391,132,1
40-44,Male,Attended college or technical school,15k-25k,Hispanic,0.4633486285649243,0.2751407607869218,132,1
35-39,Male,Graduated college or technical school,200k+,Other/Multiracial,0.2353699266322267,0.2176117541923942,132,1
50-54,Male,Graduated high school,100k-200k,NH-Black,0.5113133308497104,0.5536393246907713,132,1
18-24,Male,Graduated high school,35k-50k,Asian,0.09010820398133793,0.0760586617164598,131,1
65-69,Female,Graduated college or technical school,100k-200k,Asian,0.1401080149296368,0.0353783181168924,131,1
75-79,Male,Graduated college or technical school,50k-100k,Asian,0.10806077928084543,0.0254345882047888,131,1
18-24,Female,Attended college or technical school,100k-200k,Hispanic,0.22810044302828397,0.2476906257019009,131,1
65-69,Female,Attended college or technical school,50k-100k,Other/Multiracial,0.40365657584433023,0.3063378532721136,131,1
45-49,Male,Did not graduate high school,35k-50k,NH-White,0.4271739079539205,0.4375257516031528,130,1
40-44,Female,Attended college or technical school,100k-200k,NH-Black,0.5042804176685205,0.5231831405617421,130,1
40-44,Male,Did not graduate high school,<15k,NH-White,0.40380924599082607,0.4193826239929774,130,1
18-24,Female,Graduated college or technical school,15k-25k,Hispanic,0.19589588185698328,0.3426338034485796,130,1
18-24,Female,Attended college or technical school,15k-25k,NH-Black,0.2933141311468107,0.4260085810692886,130,1
65-69,Female,Did not graduate high school,15k-25k,NH-Black,0.47648183477215583,0.5379064505616998,129,1
